"","Year","Month","Week","Day","ActiveEnergy","ReactiveEnergy","Kitchen","Laundry","EWAC"
"1257",2010,6,23,10,20253.166698,2887.1000004,0,474,10870
"1258",2010,6,24,11,24511.200006,3642.833336,3439,468,11728
"1259",2010,6,24,12,32907.366649,4529.1666666,2705,3659,16202
"1260",2010,6,24,13,27905.933317,4228.6000003,4922,2516,9096
"1261",2010,6,24,14,20299.733345,2977.3333353,958,473,10336
"1262",2010,6,24,15,20399.43334,2984.9333323,0,488,10144
"1263",2010,6,24,16,29468.200014,3051.3000017,1875,4999,10336
"1264",2010,6,24,17,17133.633338,2804.4666678,0,488,8510
"1265",2010,6,25,18,22205.266695,2856.9666659,977,454,11977
"1266",2010,6,25,19,23603.666669,3513.4666663,2385,1803,9554
"1267",2010,6,25,20,27875.833338,2401.3333324,1021,4195,12337
"1268",2010,6,25,21,27681.499983,2828.0000044,3824,3525,11179
"1269",2010,6,25,22,25343.133331,3490.5666669,968,6176,9230
"1270",2010,6,25,23,24034.400008,4941.3666662,5740,1500,10188
"1271",2010,6,25,24,18263.000011,3846.3666641,973,883,8090
"1272",2010,6,26,25,18323.966668,3645.5666643,0,689,10466
"1273",2010,6,26,26,16360.333311,4908.1666652,921,1221,7939
"1274",2010,6,26,27,18999.400001,5078.5,2665,764,7690
"1275",2010,6,26,28,24522.333346,4681.4666671,0,809,12516
"1276",2010,6,26,29,22800.13334,5382.2000006,1746,1980,8263
"1277",2010,6,26,30,23068.933333,3976.4666662,398,806,5214
"1278",2010,7,26,1,22483.366662,4807.533337,877,921,7438
"1279",2010,7,27,2,19015.466673,4954.9666675,822,932,6337
"1280",2010,7,27,3,18667.899986,5248.4333322,0,968,6151
"1281",2010,7,27,4,25634.799993,4669.1000005,860,804,6597
"1282",2010,7,27,5,18566.500003,3897.4333335,841,837,6913
"1283",2010,7,27,6,16765.566655,3204.8666689,0,771,8451
"1284",2010,7,27,7,13913.133363,3492.2666665,879,760,5762
"1285",2010,7,27,8,20210.866661,4114.9000002,857,1350,8459
"1286",2010,7,28,9,18057.966655,5234.5666645,0,625,5356
"1287",2010,7,28,10,19241.733333,4688.0333332,907,1240,8921
"1288",2010,7,28,11,19892.866675,5043.7333308,848,594,7781
"1289",2010,7,28,12,18492.900014,4765.2000013,1724,646,6444
"1290",2010,7,28,13,23035.233313,4795.3666693,2273,2826,7894
"1291",2010,7,28,14,23491.200005,4141.3333338,1064,598,7575
"1292",2010,7,28,15,27263.599999,3205.3999999,1108,2179,8203
"1293",2010,7,29,16,13667.599992,3278.7999984,0,568,3854
"1294",2010,7,29,17,13439.199978,3022.4999994,0,541,6094
"1295",2010,7,29,18,13533.96667,2832.1666691,0,498,3943
"1296",2010,7,29,19,13352.633309,3208.3000013,0,549,6105
"1297",2010,7,29,20,14263.733333,3641.0000012,9,550,5178
"1298",2010,7,29,21,17736.099971,4070.7666645,2030,585,6178
"1299",2010,7,29,22,19407.433331,5188.0666641,0,2151,5604
"1300",2010,7,30,23,19602.633347,4754.6666671,897,2106,8295
"1301",2010,7,30,24,15361.133386,4764.2333314,0,2096,3892
"1302",2010,7,30,25,18840.166687,4302.7666703,0,3732,7549
"1303",2010,7,30,26,14735.833348,2964.333334,0,2246,4147
"1304",2010,7,30,27,15872.666671,2912.1666654,907,523,4042
"1305",2010,7,30,28,14377.566677,3047.7666661,801,544,7232
"1306",2010,7,30,29,9151.733326,2954.4333344,0,537,4158
"1307",2010,7,31,30,9187.666696,2880.9000008,0,534,4087
"1308",2010,7,31,31,9243.600034,3028.8333354,0,548,4272
"1309",2010,8,31,1,9261.066729,3074.8333329,0,558,4263
"1310",2010,8,31,2,9158.033312,3054.0666673,0,536,4191
"1311",2010,8,31,3,10253.533357,2951.9333338,0,527,4096
"1312",2010,8,31,4,9055.933369,2990.5333355,0,532,4116
"1313",2010,8,31,5,8891.266648,2894.6666699,0,517,4013
"1314",2010,8,32,6,8745.766688,2743.066666,0,507,3947
"1315",2010,8,32,7,8791.266646,2800.4333326,0,520,3968
"1316",2010,8,32,8,8807.666618,2801.5333339,0,526,3958
"1317",2010,8,32,9,8917.733367,2858.2000013,0,515,4042
"1318",2010,8,32,10,9079.299958,3030.1333327,0,525,4141
"1319",2010,8,32,11,9033.366664,2934.4000021,0,542,4118
"1320",2010,8,32,12,8828.300001,2818.2999999,0,514,3982
"1321",2010,8,33,13,8904.900005,2758.9666644,0,508,4097
"1322",2010,8,33,14,9237.833302,2675.1666686,0,512,4471
"1323",2010,8,33,15,17599.766655,3446.1666683,0,4361,5282
"1324",2010,8,33,16,18828.833345,3083.6000006,1530,463,7328
"1325",2010,8,33,17,18981.9082925334,2313.20776282374,940,745.408744984087,5666
"1326",2010,8,33,18,20992.0797011208,590.794520547945,0,358.057285180573,1440
"1327",2010,8,33,19,19786.99875467,1537.64383561644,0,931.905354919054,1440
"1328",2010,8,34,20,18581.9178082192,2484.49315068493,0,1505.75342465753,1440
"1329",2010,8,34,21,17376.8368617684,3431.34246575342,0,2079.60149439601,1440
"1330",2010,8,34,22,16077.2585666883,4282.15159847352,0,2400.27369586274,1588
"1331",2010,8,34,23,12760.966669,3446.5999983,0,565,6106
"1332",2010,8,34,24,12049.133368,2924.3000011,0,541,5712
"1333",2010,8,34,25,16340.133344,2685.5333337,969,522,8959
"1334",2010,8,34,26,12620.866691,2968.2333333,0,538,5078
"1335",2010,8,35,27,33844.166653,5071.9666682,930,7583,12707
"1336",2010,8,35,28,24047.600027,3958.3999988,2086,549,12983
"1337",2010,8,35,29,27807.999986,3194.899999,3005,534,13095
"1338",2010,8,35,30,24913.366667,3010.9333347,940,1470,11790
"1339",2010,8,35,31,22751.766659,2807.6666687,2099,1723,7958
"1340",2010,9,35,1,26555.299977,3003.0000022,1947,1194,13990
"1341",2010,9,35,2,23208.199979,2838.5333318,929,500,11785
"1342",2010,9,36,3,22440.233348,2809.9333332,940,523,9747
"1343",2010,9,36,4,29063.999994,3633.7333328,2605,734,13241
"1344",2010,9,36,5,22050.299984,3116.8333348,1609,2732,7471
"1345",2010,9,36,6,23714.599976,2686.7333353,3164,532,10174
"1346",2010,9,36,7,24197.566655,2799.3666649,1929,922,11829
"1347",2010,9,36,8,21730.199973,2853.0333337,1,495,7478
"1348",2010,9,36,9,20645.23333,2799.2333333,1813,2128,7016
"1349",2010,9,37,10,22135.13336,3334.1999984,966,654,10773
"1350",2010,9,37,11,24388.500009,3927.1666672,930,1427,8996
"1351",2010,9,37,12,26868.200003,3355.9666694,1805,2080,8891
"1352",2010,9,37,13,17938.666678,3163.2999987,1301,798,6710
"1353",2010,9,37,14,23844.633309,3283.3999988,1874,2705,10270
"1354",2010,9,37,15,16434.899996,3659.2999996,0,898,6018
"1355",2010,9,37,16,22328.966666,2855.8333331,1038,739,10310
"1356",2010,9,38,17,24960.133318,3277.3666656,1954,5496,9727
"1357",2010,9,38,18,20799.099973,2699.6333338,982,754,11779
"1358",2010,9,38,19,15326.66664,2456.7666693,0,1307,5156
"1359",2010,9,38,20,28047.20002,3253.5666659,3323,766,13262
"1360",2010,9,38,21,18522.933323,2995.2333329,0,679,7969
"1361",2010,9,38,22,25173.233335,3138.8333325,2472,1167,11768
"1362",2010,9,38,23,24164.366705,2748.9666665,1021,755,12002
"1363",2010,9,39,24,22133.200021,3087.6000017,1739,773,8666
"1364",2010,9,39,25,9755.99668936312,1327.80809559263,0,150,4454.3279877816
"1365",2010,9,39,26,22832.7696321649,728.742268041237,0,0,10434.2268041237
"1366",2010,9,39,27,37295.4503084536,412.041237113402,0,0,17164.1237113402
"1367",2010,9,39,28,48128.8833570183,532.27506635273,944,181,19496.8214967545
"1368",2010,9,39,29,28073.766654,2323.499999,1579,648,13047
"1369",2010,9,39,30,20804.633347,2553.9333337,0,771,7988
"1370",2010,10,40,1,25080.333349,2629.7333327,1752,724,11307
"1371",2010,10,40,2,32054.233343,2768.1000015,3972,741,13532
"1372",2010,10,40,3,30511.400006,3380.233336,5000,2564,7738
"1373",2010,10,40,4,29599.333309,3126.4000005,1709,722,8252
"1374",2010,10,40,5,30910.4,3544.0333369,0,3012,12037
"1375",2010,10,40,6,21924.266681,2342.8000017,1016,527,8055
"1376",2010,10,40,7,30165.899993,3001.5999994,2159,543,12666
"1377",2010,10,41,8,25174.266666,3343.6000008,964,710,9927
"1378",2010,10,41,9,26862.999989,4233.6666666,959,1585,13132
"1379",2010,10,41,10,33315.066678,5457.4333329,3325,773,10297
"1380",2010,10,41,11,27043.166659,4475.500001,1007,5006,8734
"1381",2010,10,41,12,26328.20001,2837.7999994,1104,780,9812
"1382",2010,10,41,13,34564.766647,2877.4000023,1988,611,16593
"1383",2010,10,41,14,35585.366669,3599.066668,2583,2441,14239
"1384",2010,10,42,15,26605.400004,3359.0000012,712,827,10786
"1385",2010,10,42,16,16666.899984,2798.9666674,0,645,7656
"1386",2010,10,42,17,17456.366663,3091.5666664,995,666,4681
"1387",2010,10,42,18,45231.400008,4353.0666681,2234,10218,16382
"1388",2010,10,42,19,32099.633356,3659.5000021,1025,4110,9461
"1389",2010,10,42,20,28799.400013,2709.4000007,2154,690,10330
"1390",2010,10,42,21,22586.633325,3023.9000008,755,691,6757
"1391",2010,10,43,22,27814.86666,2475.3666687,1106,478,12697
"1392",2010,10,43,23,38220.600019,3551.866667,3737,3883,13465
"1393",2010,10,43,24,39883.199983,4493.2000007,1982,7573,13238
"1394",2010,10,43,25,19388.200028,2655.4666659,0,541,6748
"1395",2010,10,43,26,15765.066684,2887.7666652,0,2488,4989
"1396",2010,10,43,27,21004.633343,2563.8666651,0,2058,8269
"1397",2010,10,43,28,24388.766661,3120.6666663,1103,2627,9087
"1398",2010,10,44,29,20073.699982,3262.0000003,1075,726,3911
"1399",2010,10,44,30,35878.33333,3255.3333342,2353,614,15303
"1400",2010,10,44,31,24607.166679,3468.0333352,1430,678,5589
"1401",2010,11,44,1,23053.000009,3118.1000018,0,634,8746
"1402",2010,11,44,2,19851.366665,3108.6666685,0,574,5784
"1403",2010,11,44,3,21554.966659,2937.7333331,1021,1108,6529
"1404",2010,11,44,4,42585.766659,4207.2999988,6029,11193,10286
"1405",2010,11,45,5,28934.800009,3008.2999994,0,790,12610
"1406",2010,11,45,6,30090.133318,3232.6333346,3255,680,9803
"1407",2010,11,45,7,27896.933319,2916.2666674,1026,621,6943
"1408",2010,11,45,8,30425.666686,2427.6000002,1087,555,13038
"1409",2010,11,45,9,33701.633336,2577.8333337,2097,583,12500
"1410",2010,11,45,10,32442.233322,2557.8666665,1026,5858,13308
"1411",2010,11,45,11,29559.866671,2536.4666658,3424,2216,6259
"1412",2010,11,46,12,30613.700018,2519.066667,2054,489,10308
"1413",2010,11,46,13,33719.566689,2703.0000001,1051,589,13853
"1414",2010,11,46,14,33973.199988,3394.8999986,5344,549,8758
"1415",2010,11,46,15,29123.033339,2111.9333338,1075,4222,8918
"1416",2010,11,46,16,25162.466695,2226.6333333,0,478,7949
"1417",2010,11,46,17,26367.199999,2365.2666674,1153,491,8915
"1418",2010,11,46,18,27535.866664,3436.6000004,2175,489,9449
"1419",2010,11,47,19,26173.333339,2048.7999984,0,483,11914
"1420",2010,11,47,20,36616.766682,2562.8000005,4367,2947,11433
"1421",2010,11,47,21,15015.166682,1993.7333372,0,506,4778
"1422",2010,11,47,22,34025.600007,2372.5666665,4855,2110,10136
"1423",2010,11,47,23,26292.266654,2290.8333349,1871,458,7611
"1424",2010,11,47,24,29937.466668,2207.6666649,1096,2848,12224
"1425",2010,11,47,25,23852.733339,1935.4666676,1076,426,5072
"1426",2010,11,48,26,24801.733347,2013.7666672,1080,385,9989
